Date,City,Country,Venue,Opening acts,Attendance,Revenue,Venue_Capacity,Tour_ID,Venue_ID
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,235.0
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,236.0
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,334.0
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,402.0
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,504.0
2010-04-07,Denver,United States,Pepsi Center,"Gloriana
Kellie Pickler",12995.0,748567.0,12995.0,1,505.0
2010-04-10,Fresno,United States,Save Mart Center,"Gloriana
Kellie Pickler",11706.0,649488.0,11706.0,1,237.0
2010-04-11,San Jose,United States,HP Pavilion,"Gloriana
Kellie Pickler",12744.0,716726.0,12744.0,1,238.0
2010-04-11,San Jose,United States,HP Pavilion,"Gloriana
Kellie Pickler",12744.0,716726.0,12744.0,1,322.0
2010-04-11,San Jose,United States,HP Pavilion,"Gloriana
Kellie Pickler",12744.0,716726.0,12744.0,1,323.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,165.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,239.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,240.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,318.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,319.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,320.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,321.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,422.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,423.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,424.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,425.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,497.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,498.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,499.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,500.0
2010-04-15,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,501.0
2010-04-16,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,165.0
2010-04-16,Los Angeles,United States,Staples Center,"Gloriana
Kellie Pickler",4549.0,240313.0,4549.0,1,239.0
