Date,City,Country,Venue,Opening act(s),Attendance,Venue_Capacity,Tour_ID,Venue_ID
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,142
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,143
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,144
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,145
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,146
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,403
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,404
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,519
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,520
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,571
2024-11-21,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,572
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,141
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,142
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,143
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,144
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,145
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,146
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,403
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,404
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,519
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,520
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,571
2024-11-22,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,572
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,141
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,142
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,143
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,144
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,145
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,146
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,403
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,404
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,519
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,520
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,571
2024-11-23,Toronto,Canada,Rogers Centre,Gracie Abrams,47870.0,47870.0,7,572
2024-12-06,Vancouver,Canada,BC Place,Gracie Abrams,53334.0,53334.0,7,147
2024-12-06,Vancouver,Canada,BC Place,Gracie Abrams,53334.0,53334.0,7,148
2024-12-06,Vancouver,Canada,BC Place,Gracie Abrams,53334.0,53334.0,7,149
2024-12-06,Vancouver,Canada,BC Place,Gracie Abrams,53334.0,53334.0,7,489
2024-12-07,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,147
2024-12-07,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,148
2024-12-07,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,149
2024-12-07,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,489
2024-12-08,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,147
2024-12-08,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,148
2024-12-08,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,149
2024-12-08,Vancouver,Canada,BC Place,Gracie Abrams,53333.0,53333.0,7,489
,Total,Total,Total,Total,10168008.0,,7,150
